"PRI_INDEX","ROUTING_SET","START_TIME","STOP_TIME","HOUR","MINUTE","Req","Sch","Schedule Tally Delta","Net"
265,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,18,0,6.56,9.47,,2.91
266,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,18,15,6.63,8.67,,2.04
267,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,18,30,1.19,9,,7.81
268,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,18,45,1.41,9,,7.59
269,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,19,0,0.35,8.93,,8.58
270,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,19,15,0,9,,9
271,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,19,30,0.39,9,,8.61
272,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,19,45,0.39,10,,9.61
273,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,20,0,0.35,9,,8.65
274,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,20,15,0.28,9,,8.72
275,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,20,30,0.19,8,,7.81
276,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,20,45,0,7,,7
277,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,21,0,0,9,,9
278,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,21,15,3.05,9,,5.95
279,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,21,30,0.24,9,,8.76
280,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,21,45,0.28,9,,8.72
281,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,22,0,1.2,9,,7.8
282,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,22,15,0.7,8.67,,7.97
283,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,22,30,0,8,,8
284,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,22,45,2.75,9,,6.25
285,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,23,0,0,7,,7
286,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,23,15,0,6.67,,6.67
287,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,23,30,2.12,7,,4.88
288,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,23,45,0,6.33,,6.33
289,"NetClaim Multiskill - Global",11/4/2022,11/5/2022,0,0,2,7,,5
290,"NetClaim Multiskill - Global",11/4/2022,11/5/2022,0,15,0,6.67,,6.67
291,"NetClaim Multiskill - Global",11/4/2022,11/5/2022,0,30,0,6,,6
292,"NetClaim Multiskill - Global",11/4/2022,11/5/2022,0,45,0,6,,6
293,"NetClaim Multiskill - Global",11/4/2022,11/5/2022,1,0,0,4,,4
294,"NetClaim Multiskill - Global",11/4/2022,11/5/2022,1,15,0,4,,4
295,"NetClaim Multiskill - Global",11/4/2022,11/5/2022,1,30,0,4,,4
296,"NetClaim Multiskill - Global",11/4/2022,11/5/2022,1,45,0,3,,3
297,"NetClaim Multiskill - Global",11/4/2022,11/5/2022,2,0,0.51,2,,1.49
298,"NetClaim Multiskill - Global",11/4/2022,11/5/2022,2,15,3,3,,0
299,"NetClaim Multiskill - Global",11/4/2022,11/5/2022,2,30,2,2,,0
300,"NetClaim Multiskill - Global",11/4/2022,11/5/2022,2,45,0,3,,3
