MDate,nEnteredAcd,Start,Req,Sch,Net,Period,PeriodM
3/19/2022 4:45,5,3/19/2022 4:45,1,1,0,3/19/2022 4:45,4:45:00
3/19/2022 5:00,4,3/19/2022 5:00,0,1,1,3/19/2022 5:00,5:00:00
3/19/2022 5:15,2,3/19/2022 5:15,0,1,1,3/19/2022 5:15,5:15:00
3/19/2022 5:30,,,0,0,0,3/19/2022 5:30,5:30:00
3/19/2022 5:45,5,3/19/2022 5:45,0,3,3,3/19/2022 5:45,5:45:00
3/19/2022 6:00,1,3/19/2022 6:00,1.38,3,1.62,3/19/2022 6:00,6:00:00
3/19/2022 6:15,4,3/19/2022 6:15,0,3,3,3/19/2022 6:15,6:15:00
3/19/2022 6:30,1,3/19/2022 6:30,0,3,3,3/19/2022 6:30,6:30:00
3/19/2022 6:45,2,3/19/2022 6:45,0,3,3,3/19/2022 6:45,6:45:00
3/19/2022 7:00,3,3/19/2022 7:00,2.38,4,1.62,3/19/2022 7:00,7:00:00
3/19/2022 7:15,4,3/19/2022 7:15,0,4,4,3/19/2022 7:15,7:15:00
3/19/2022 7:30,5,3/19/2022 7:30,2.38,4,1.62,3/19/2022 7:30,7:30:00
3/19/2022 7:45,5,3/19/2022 7:45,2.38,4.67,2.29,3/19/2022 7:45,7:45:00
3/19/2022 8:00,4,3/19/2022 8:00,4.14,6,1.86,3/19/2022 8:00,8:00:00
3/19/2022 8:15,5,3/19/2022 8:15,5.34,7,1.66,3/19/2022 8:15,8:15:00
3/19/2022 8:30,7,3/19/2022 8:30,3.21,6,2.79,3/19/2022 8:30,8:30:00
3/19/2022 8:45,7,3/19/2022 8:45,5.34,7,1.66,3/19/2022 8:45,8:45:00
3/19/2022 9:00,5,3/19/2022 9:00,5.34,6,0.66,3/19/2022 9:00,9:00:00
3/19/2022 9:15,7,3/19/2022 9:15,5.34,6,0.66,3/19/2022 9:15,9:15:00
3/19/2022 9:30,8,3/19/2022 9:30,4.54,8,3.46,3/19/2022 9:30,9:30:00
3/19/2022 9:45,7,3/19/2022 9:45,2.24,7,4.76,3/19/2022 9:45,9:45:00
3/19/2022 10:00,7,3/19/2022 10:00,3.74,5.6,1.86,3/19/2022 10:00,10:00:00
3/19/2022 10:15,9,3/19/2022 10:15,4.94,8,3.06,3/19/2022 10:15,10:15:00
3/19/2022 10:30,6,3/19/2022 10:30,6.48,10,3.52,3/19/2022 10:30,10:30:00
3/19/2022 10:45,10,3/19/2022 10:45,10.79,10,-0.79,3/19/2022 10:45,10:45:00
3/19/2022 11:00,13,3/19/2022 11:00,10.99,9,-1.99,3/19/2022 11:00,11:00:00
3/19/2022 11:15,13,3/19/2022 11:15,8.37,8.6,0.23,3/19/2022 11:15,11:15:00
3/19/2022 11:30,9,3/19/2022 11:30,7.59,8,0.41,3/19/2022 11:30,11:30:00
3/19/2022 11:45,10,3/19/2022 11:45,8.2,9,0.8,3/19/2022 11:45,11:45:00
3/19/2022 12:00,8,3/19/2022 12:00,7,7,0,3/19/2022 12:00,12:00:00
3/19/2022 12:15,8,3/19/2022 12:15,6.48,9,2.52,3/19/2022 12:15,12:15:00
3/19/2022 12:30,7,3/19/2022 12:30,6.48,12,5.52,3/19/2022 12:30,12:30:00
3/19/2022 12:45,7,3/19/2022 12:45,5.34,10.6,5.26,3/19/2022 12:45,12:45:00
3/19/2022 13:00,9,3/19/2022 13:00,7.06,10,2.94,3/19/2022 13:00,13:00:00
3/19/2022 13:15,7,3/19/2022 13:15,7.59,10,2.41,3/19/2022 13:15,13:15:00
3/19/2022 13:30,8,3/19/2022 13:30,6.48,12,5.52,3/19/2022 13:30,13:30:00
3/19/2022 13:45,10,3/19/2022 13:45,10.36,11,0.64,3/19/2022 13:45,13:45:00
3/19/2022 14:00,7,3/19/2022 14:00,6.86,9.33,2.47,3/19/2022 14:00,14:00:00
3/19/2022 14:15,14,3/19/2022 14:15,7.59,10,2.41,3/19/2022 14:15,14:15:00
3/19/2022 14:30,12,3/19/2022 14:30,7.35,11,3.65,3/19/2022 14:30,14:30:00
3/19/2022 14:45,10,3/19/2022 14:45,8.8,10.67,1.87,3/19/2022 14:45,14:45:00
3/19/2022 15:00,11,3/19/2022 15:00,7.59,10,2.41,3/19/2022 15:00,15:00:00
3/19/2022 15:15,13,3/19/2022 15:15,7.29,9.13,1.84,3/19/2022 15:15,15:15:00
3/19/2022 15:30,11,3/19/2022 15:30,6.24,7.67,1.43,3/19/2022 15:30,15:30:00
3/19/2022 15:45,9,3/19/2022 15:45,6.48,7.73,1.25,3/19/2022 15:45,15:45:00
3/19/2022 16:00,10,3/19/2022 16:00,7.42,7.87,0.45,3/19/2022 16:00,16:00:00
3/19/2022 16:15,10,3/19/2022 16:15,7.46,6,-1.46,3/19/2022 16:15,16:15:00
3/19/2022 16:30,11,3/19/2022 16:30,5.84,5.93,0.09,3/19/2022 16:30,16:30:00
3/19/2022 16:45,8,3/19/2022 16:45,5.34,4.53,-0.81,3/19/2022 16:45,16:45:00
3/19/2022 17:00,10,3/19/2022 17:00,6.48,5,-1.48,3/19/2022 17:00,17:00:00
3/19/2022 17:15,9,3/19/2022 17:15,6.48,6,-0.48,3/19/2022 17:15,17:15:00
3/19/2022 17:30,10,3/19/2022 17:30,8.67,6,-2.67,3/19/2022 17:30,17:30:00
3/19/2022 17:45,8,3/19/2022 17:45,6.48,5.47,-1.01,3/19/2022 17:45,17:45:00
3/19/2022 18:00,6,3/19/2022 18:00,4.62,4,-0.62,3/19/2022 18:00,18:00:00
3/19/2022 18:15,8,3/19/2022 18:15,6.48,3.67,-2.81,3/19/2022 18:15,18:15:00
3/19/2022 18:30,9,3/19/2022 18:30,3.61,2,-1.61,3/19/2022 18:30,18:30:00
3/19/2022 18:45,6,3/19/2022 18:45,4.27,2.67,-1.6,3/19/2022 18:45,18:45:00
3/19/2022 19:00,9,3/19/2022 19:00,5.34,4.07,-1.27,3/19/2022 19:00,19:00:00
3/19/2022 19:15,9,3/19/2022 19:15,2.82,4.53,1.71,3/19/2022 19:15,19:15:00
3/19/2022 19:30,9,3/19/2022 19:30,5.34,5,-0.34,3/19/2022 19:30,19:30:00
3/19/2022 19:45,9,3/19/2022 19:45,4.14,4.67,0.53,3/19/2022 19:45,19:45:00
3/19/2022 20:00,10,3/19/2022 20:00,4.46,4,-0.46,3/19/2022 20:00,20:00:00
3/19/2022 20:15,8,3/19/2022 20:15,2,2,0,3/19/2022 20:15,20:15:00
3/19/2022 20:30,8,3/19/2022 20:30,4,4,0,3/19/2022 20:30,20:30:00
3/19/2022 20:45,7,3/19/2022 20:45,4.46,3.2,-1.26,3/19/2022 20:45,20:45:00
3/19/2022 21:00,8,3/19/2022 21:00,4.46,4.67,0.21,3/19/2022 21:00,21:00:00
3/19/2022 21:15,7,3/19/2022 21:15,4.46,4,-0.46,3/19/2022 21:15,21:15:00
3/19/2022 21:30,10,3/19/2022 21:30,3.94,4,0.06,3/19/2022 21:30,21:30:00
3/19/2022 21:45,11,3/19/2022 21:45,4.46,4,-0.46,3/19/2022 21:45,21:45:00
3/19/2022 22:00,7,3/19/2022 22:00,3.42,4,0.58,3/19/2022 22:00,22:00:00
3/19/2022 22:15,4,3/19/2022 22:15,4.46,4,-0.46,3/19/2022 22:15,22:15:00
3/19/2022 22:30,7,3/19/2022 22:30,4.46,4,-0.46,3/19/2022 22:30,22:30:00
3/19/2022 22:45,7,3/19/2022 22:45,1.76,3,1.24,3/19/2022 22:45,22:45:00
3/19/2022 23:00,7,3/19/2022 23:00,0,3,3,3/19/2022 23:00,23:00:00
3/19/2022 23:15,7,3/19/2022 23:15,0,2,2,3/19/2022 23:15,23:15:00
3/19/2022 23:30,5,3/19/2022 23:30,3.02,2,-1.02,3/19/2022 23:30,23:30:00
3/19/2022 23:45,4,3/19/2022 23:45,0,4,4,3/19/2022 23:45,23:45:00
3/20/2022 0:00,6,3/20/2022 0:00,3.3,5,1.7,3/20/2022 0:00,0:00:00
3/20/2022 0:15,5,3/20/2022 0:15,4,4,0,3/20/2022 0:15,0:15:00
3/20/2022 0:30,7,3/20/2022 0:30,2.88,4,1.12,3/20/2022 0:30,0:30:00
3/20/2022 0:45,7,3/20/2022 0:45,5.49,5,-0.49,3/20/2022 0:45,0:45:00
3/20/2022 1:00,4,3/20/2022 1:00,2.88,5,2.12,3/20/2022 1:00,1:00:00
3/20/2022 1:15,2,3/20/2022 1:15,0,5,5,3/20/2022 1:15,1:15:00
3/20/2022 1:30,2,3/20/2022 1:30,0,5,5,3/20/2022 1:30,1:30:00
3/20/2022 1:45,3,3/20/2022 1:45,0,3,3,3/20/2022 1:45,1:45:00
3/20/2022 2:00,3,3/20/2022 2:00,4.38,5,0.62,3/20/2022 2:00,2:00:00
3/20/2022 2:15,4,3/20/2022 2:15,2.38,5,2.62,3/20/2022 2:15,2:15:00
3/20/2022 2:30,5,3/20/2022 2:30,3.43,5,1.57,3/20/2022 2:30,2:30:00
3/20/2022 2:45,2,3/20/2022 2:45,0,4,4,3/20/2022 2:45,2:45:00
3/20/2022 3:00,2,3/20/2022 3:00,0,4,4,3/20/2022 3:00,3:00:00
3/20/2022 3:15,3,3/20/2022 3:15,3,3,0,3/20/2022 3:15,3:15:00
3/20/2022 3:30,3,3/20/2022 3:30,0,1,1,3/20/2022 3:30,3:30:00
3/20/2022 3:45,3,3/20/2022 3:45,0,1,1,3/20/2022 3:45,3:45:00
3/20/2022 4:00,2,3/20/2022 4:00,0,2,2,3/20/2022 4:00,4:00:00
3/20/2022 4:15,5,3/20/2022 4:15,0,2,2,3/20/2022 4:15,4:15:00
3/20/2022 4:30,4,3/20/2022 4:30,0,2,2,3/20/2022 4:30,4:30:00
3/20/2022 4:45,1,3/20/2022 4:45,2,2,0,3/20/2022 4:45,4:45:00
3/20/2022 5:00,1,3/20/2022 5:00,1,1,0,3/20/2022 5:00,5:00:00
3/20/2022 5:15,2,3/20/2022 5:15,0,1,1,3/20/2022 5:15,5:15:00
3/20/2022 5:30,2,3/20/2022 5:30,0,1,1,3/20/2022 5:30,5:30:00
3/20/2022 5:45,3,3/20/2022 5:45,0,2,2,3/20/2022 5:45,5:45:00
3/20/2022 6:00,2,3/20/2022 6:00,0,3,3,3/20/2022 6:00,6:00:00
3/20/2022 6:15,3,3/20/2022 6:15,0,3,3,3/20/2022 6:15,6:15:00
3/20/2022 6:30,1,3/20/2022 6:30,0,2,2,3/20/2022 6:30,6:30:00
3/20/2022 6:45,1,3/20/2022 6:45,2.38,3,0.62,3/20/2022 6:45,6:45:00
3/20/2022 7:00,5,3/20/2022 7:00,0,4,4,3/20/2022 7:00,7:00:00
3/20/2022 7:15,5,3/20/2022 7:15,3.43,5,1.57,3/20/2022 7:15,7:15:00
3/20/2022 7:30,5,3/20/2022 7:30,2.38,5,2.62,3/20/2022 7:30,7:30:00
3/20/2022 7:45,5,3/20/2022 7:45,0,3.67,3.67,3/20/2022 7:45,7:45:00
3/20/2022 8:00,6,3/20/2022 8:00,0,5,5,3/20/2022 8:00,8:00:00
3/20/2022 8:15,5,3/20/2022 8:15,0,4,4,3/20/2022 8:15,8:15:00
3/20/2022 8:30,5,3/20/2022 8:30,3.15,4,0.85,3/20/2022 8:30,8:30:00
3/20/2022 8:45,5,3/20/2022 8:45,1.3,5,3.7,3/20/2022 8:45,8:45:00
3/20/2022 9:00,5,3/20/2022 9:00,0,4,4,3/20/2022 9:00,9:00:00
3/20/2022 9:15,4,3/20/2022 9:15,2.82,5,2.18,3/20/2022 9:15,9:15:00
3/20/2022 9:30,4,3/20/2022 9:30,0,5,5,3/20/2022 9:30,9:30:00
3/20/2022 9:45,3,3/20/2022 9:45,2.61,4,1.39,3/20/2022 9:45,9:45:00
3/20/2022 10:00,3,3/20/2022 10:00,2.82,4,1.18,3/20/2022 10:00,10:00:00
3/20/2022 10:15,3,3/20/2022 10:15,0,4,4,3/20/2022 10:15,10:15:00
3/20/2022 10:30,3,3/20/2022 10:30,3.01,4,0.99,3/20/2022 10:30,10:30:00
3/20/2022 10:45,7,3/20/2022 10:45,3.67,3.67,0,3/20/2022 10:45,10:45:00
3/20/2022 11:00,8,3/20/2022 11:00,3.69,4,0.31,3/20/2022 11:00,11:00:00
3/20/2022 11:15,6,3/20/2022 11:15,4.96,4,-0.96,3/20/2022 11:15,11:15:00
3/20/2022 11:30,8,3/20/2022 11:30,3,3,0,3/20/2022 11:30,11:30:00
3/20/2022 11:45,10,3/20/2022 11:45,4.14,3,-1.14,3/20/2022 11:45,11:45:00
3/20/2022 12:00,11,3/20/2022 12:00,4.19,3,-1.19,3/20/2022 12:00,12:00:00
3/20/2022 12:15,8,3/20/2022 12:15,2.69,3,0.31,3/20/2022 12:15,12:15:00
3/20/2022 12:30,7,3/20/2022 12:30,5,5,0,3/20/2022 12:30,12:30:00
3/20/2022 12:45,10,3/20/2022 12:45,5.95,5,-0.95,3/20/2022 12:45,12:45:00
3/20/2022 13:00,9,3/20/2022 13:00,4.73,5,0.27,3/20/2022 13:00,13:00:00
3/20/2022 13:15,12,3/20/2022 13:15,5.27,6,0.73,3/20/2022 13:15,13:15:00
3/20/2022 13:30,11,3/20/2022 13:30,5.71,6,0.29,3/20/2022 13:30,13:30:00
3/20/2022 13:45,10,3/20/2022 13:45,8.67,6,-2.67,3/20/2022 13:45,13:45:00
3/20/2022 14:00,11,3/20/2022 14:00,4.85,2.67,-2.18,3/20/2022 14:00,14:00:00
3/20/2022 14:15,10,3/20/2022 14:15,5.34,4,-1.34,3/20/2022 14:15,14:15:00
3/20/2022 14:30,9,3/20/2022 14:30,4.53,5,0.47,3/20/2022 14:30,14:30:00
3/20/2022 14:45,6,3/20/2022 14:45,5.62,5,-0.62,3/20/2022 14:45,14:45:00
3/20/2022 15:00,5,3/20/2022 15:00,4.45,5,0.55,3/20/2022 15:00,15:00:00
3/20/2022 15:15,8,3/20/2022 15:15,5.34,4.27,-1.07,3/20/2022 15:15,15:15:00
3/20/2022 15:30,7,3/20/2022 15:30,3.67,3.67,0,3/20/2022 15:30,15:30:00
3/20/2022 15:45,6,3/20/2022 15:45,3,3,0,3/20/2022 15:45,15:45:00
3/20/2022 16:00,7,3/20/2022 16:00,2,2,0,3/20/2022 16:00,16:00:00
3/20/2022 16:15,5,3/20/2022 16:15,0,0.67,0.67,3/20/2022 16:15,16:15:00
3/20/2022 16:30,9,3/20/2022 16:30,0,0,0,3/20/2022 16:30,16:30:00
3/20/2022 16:45,9,3/20/2022 16:45,1.69,1,-0.69,3/20/2022 16:45,16:45:00
3/20/2022 17:00,7,3/20/2022 17:00,2.82,1,-1.82,3/20/2022 17:00,17:00:00
3/20/2022 17:15,8,3/20/2022 17:15,0,1,1,3/20/2022 17:15,17:15:00
3/20/2022 17:30,8,3/20/2022 17:30,1.74,1,-0.74,3/20/2022 17:30,17:30:00
3/20/2022 17:45,8,3/20/2022 17:45,1,1,0,3/20/2022 17:45,17:45:00
3/20/2022 18:00,10,3/20/2022 18:00,2.95,1,-1.95,3/20/2022 18:00,18:00:00
3/20/2022 18:15,10,3/20/2022 18:15,2.49,1,-1.49,3/20/2022 18:15,18:15:00
3/20/2022 18:30,8,3/20/2022 18:30,1.45,1,-0.45,3/20/2022 18:30,18:30:00
3/20/2022 18:45,9,3/20/2022 18:45,2.09,1,-1.09,3/20/2022 18:45,18:45:00
3/20/2022 19:00,7,3/20/2022 19:00,4.14,3,-1.14,3/20/2022 19:00,19:00:00
3/20/2022 19:15,8,3/20/2022 19:15,4,4,0,3/20/2022 19:15,19:15:00
3/20/2022 19:30,7,3/20/2022 19:30,4.14,4,-0.14,3/20/2022 19:30,19:30:00
3/20/2022 19:45,9,3/20/2022 19:45,5.34,4,-1.34,3/20/2022 19:45,19:45:00
3/20/2022 20:00,7,3/20/2022 20:00,3.02,3,-0.02,3/20/2022 20:00,20:00:00
3/20/2022 20:15,6,3/20/2022 20:15,3.11,3,-0.11,3/20/2022 20:15,20:15:00
3/20/2022 20:30,9,3/20/2022 20:30,2.01,4,1.99,3/20/2022 20:30,20:30:00
3/20/2022 20:45,9,3/20/2022 20:45,5.78,4,-1.78,3/20/2022 20:45,20:45:00
3/20/2022 21:00,5,3/20/2022 21:00,5.78,3.2,-2.58,3/20/2022 21:00,21:00:00
3/20/2022 21:15,5,3/20/2022 21:15,4.46,4,-0.46,3/20/2022 21:15,21:15:00
3/20/2022 21:30,9,3/20/2022 21:30,5.78,4,-1.78,3/20/2022 21:30,21:30:00
3/20/2022 21:45,10,3/20/2022 21:45,5.78,4,-1.78,3/20/2022 21:45,21:45:00
3/20/2022 22:00,8,3/20/2022 22:00,4.46,4,-0.46,3/20/2022 22:00,22:00:00
3/20/2022 22:15,7,3/20/2022 22:15,3.02,4,0.98,3/20/2022 22:15,22:15:00
3/20/2022 22:30,5,3/20/2022 22:30,4.46,3,-1.46,3/20/2022 22:30,22:30:00
3/20/2022 22:45,3,3/20/2022 22:45,0,3,3,3/20/2022 22:45,22:45:00
3/20/2022 23:00,2,3/20/2022 23:00,5.78,3,-2.78,3/20/2022 23:00,23:00:00
3/20/2022 23:15,3,3/20/2022 23:15,3.02,3,-0.02,3/20/2022 23:15,23:15:00
3/20/2022 23:30,3,3/20/2022 23:30,0,3,3,3/20/2022 23:30,23:30:00
3/20/2022 23:45,4,3/20/2022 23:45,0,3,3,3/20/2022 23:45,23:45:00
3/21/2022 0:00,3,3/21/2022 0:00,3.09,5,1.91,3/21/2022 0:00,0:00:00
3/21/2022 0:15,6,3/21/2022 0:15,2.71,6,3.29,3/21/2022 0:15,0:15:00
3/21/2022 0:30,4,3/21/2022 0:30,0,6,6,3/21/2022 0:30,0:30:00
3/21/2022 0:45,8,3/21/2022 0:45,4.02,3.47,-0.55,3/21/2022 0:45,0:45:00
3/21/2022 1:00,5,3/21/2022 1:00,0,4.33,4.33,3/21/2022 1:00,1:00:00
3/21/2022 1:15,2,3/21/2022 1:15,0,6,6,3/21/2022 1:15,1:15:00
3/21/2022 1:30,4,3/21/2022 1:30,2.71,6,3.29,3/21/2022 1:30,1:30:00
3/21/2022 1:45,6,3/21/2022 1:45,0,5,5,3/21/2022 1:45,1:45:00
3/21/2022 2:00,5,3/21/2022 2:00,0,5,5,3/21/2022 2:00,2:00:00
3/21/2022 2:15,5,3/21/2022 2:15,2.71,5,2.29,3/21/2022 2:15,2:15:00
3/21/2022 2:30,4,3/21/2022 2:30,0,6,6,3/21/2022 2:30,2:30:00
3/21/2022 2:45,4,3/21/2022 2:45,2.71,5,2.29,3/21/2022 2:45,2:45:00
3/21/2022 3:00,4,3/21/2022 3:00,0,4.6,4.6,3/21/2022 3:00,3:00:00
3/21/2022 3:15,3,3/21/2022 3:15,0,4.53,4.53,3/21/2022 3:15,3:15:00
3/21/2022 3:30,2,3/21/2022 3:30,0,3,3,3/21/2022 3:30,3:30:00
3/21/2022 3:45,2,3/21/2022 3:45,0,2.4,2.4,3/21/2022 3:45,3:45:00
3/21/2022 4:00,1,3/21/2022 4:00,2.71,2.8,0.09,3/21/2022 4:00,4:00:00
3/21/2022 4:15,2,3/21/2022 4:15,1.63,3,1.37,3/21/2022 4:15,4:15:00
3/21/2022 4:30,3,3/21/2022 4:30,0,2,2,3/21/2022 4:30,4:30:00
3/21/2022 4:45,2,3/21/2022 4:45,0,2,2,3/21/2022 4:45,4:45:00
3/21/2022 5:00,5,3/21/2022 5:00,1.1,1,-0.1,3/21/2022 5:00,5:00:00
3/21/2022 5:15,4,3/21/2022 5:15,1.24,0.73,-0.51,3/21/2022 5:15,5:15:00
3/21/2022 5:30,3,3/21/2022 5:30,2.23,2,-0.23,3/21/2022 5:30,5:30:00
3/21/2022 5:45,,,2.23,2.67,0.44,3/21/2022 5:45,5:45:00
3/21/2022 6:00,,,2.23,3,0.77,3/21/2022 6:00,6:00:00
3/21/2022 6:15,,,2.23,3,0.77,3/21/2022 6:15,6:15:00
3/21/2022 6:30,2,3/21/2022 6:30,0,3,3,3/21/2022 6:30,6:30:00
3/21/2022 6:45,4,3/21/2022 6:45,4.12,2.13,-1.99,3/21/2022 6:45,6:45:00
3/21/2022 7:00,6,3/21/2022 7:00,2.23,4.73,2.5,3/21/2022 7:00,7:00:00
3/21/2022 7:15,7,3/21/2022 7:15,2.23,6,3.77,3/21/2022 7:15,7:15:00
3/21/2022 7:30,7,3/21/2022 7:30,2.23,6.4,4.17,3/21/2022 7:30,7:30:00
3/21/2022 7:45,7,3/21/2022 7:45,4.98,6.93,1.95,3/21/2022 7:45,7:45:00
3/21/2022 8:00,10,3/21/2022 8:00,8.63,9,0.37,3/21/2022 8:00,8:00:00
3/21/2022 8:15,7,3/21/2022 8:15,7.06,9,1.94,3/21/2022 8:15,8:15:00
3/21/2022 8:30,12,3/21/2022 8:30,7.69,9,1.31,3/21/2022 8:30,8:30:00
3/21/2022 8:45,11,3/21/2022 8:45,7.69,13.27,5.58,3/21/2022 8:45,8:45:00
3/21/2022 9:00,11,3/21/2022 9:00,12.31,15.07,2.76,3/21/2022 9:00,9:00:00
3/21/2022 9:15,15,3/21/2022 9:15,12.31,15.4,3.09,3/21/2022 9:15,9:15:00
3/21/2022 9:30,13,3/21/2022 9:30,14.71,16.6,1.89,3/21/2022 9:30,9:30:00
3/21/2022 9:45,15,3/21/2022 9:45,13.21,17,3.79,3/21/2022 9:45,9:45:00
3/21/2022 10:00,19,3/21/2022 10:00,14.92,17,2.08,3/21/2022 10:00,10:00:00
3/21/2022 10:15,19,3/21/2022 10:15,17.57,19.8,2.23,3/21/2022 10:15,10:15:00
3/21/2022 10:30,13,3/21/2022 10:30,16.97,20,3.03,3/21/2022 10:30,10:30:00
3/21/2022 10:45,12,3/21/2022 10:45,19.33,19.33,0,3/21/2022 10:45,10:45:00
3/21/2022 11:00,10,3/21/2022 11:00,17.73,18.6,0.87,3/21/2022 11:00,11:00:00
3/21/2022 11:15,13,3/21/2022 11:15,18.59,20,1.41,3/21/2022 11:15,11:15:00
3/21/2022 11:30,18,3/21/2022 11:30,20.24,18,-2.24,3/21/2022 11:30,11:30:00
3/21/2022 11:45,14,3/21/2022 11:45,19.82,19.73,-0.09,3/21/2022 11:45,11:45:00
3/21/2022 12:00,18,3/21/2022 12:00,21,21,0,3/21/2022 12:00,12:00:00
3/21/2022 12:15,16,3/21/2022 12:15,20.56,21,0.44,3/21/2022 12:15,12:15:00
3/21/2022 12:30,17,3/21/2022 12:30,16.54,21,4.46,3/21/2022 12:30,12:30:00
3/21/2022 12:45,15,3/21/2022 12:45,17.48,21,3.52,3/21/2022 12:45,12:45:00
3/21/2022 13:00,19,3/21/2022 13:00,19.87,20,0.13,3/21/2022 13:00,13:00:00
3/21/2022 13:15,20,3/21/2022 13:15,22.3,20,-2.3,3/21/2022 13:15,13:15:00
3/21/2022 13:30,17,3/21/2022 13:30,18.17,21,2.83,3/21/2022 13:30,13:30:00
3/21/2022 13:45,16,3/21/2022 13:45,21.18,22,0.82,3/21/2022 13:45,13:45:00
3/21/2022 14:00,17,3/21/2022 14:00,19.76,21.07,1.31,3/21/2022 14:00,14:00:00
3/21/2022 14:15,18,3/21/2022 14:15,21.79,22,0.21,3/21/2022 14:15,14:15:00
3/21/2022 14:30,13,3/21/2022 14:30,17.47,19.8,2.33,3/21/2022 14:30,14:30:00
3/21/2022 14:45,12,3/21/2022 14:45,18.14,20,1.86,3/21/2022 14:45,14:45:00
3/21/2022 15:00,13,3/21/2022 15:00,19.23,19,-0.23,3/21/2022 15:00,15:00:00
3/21/2022 15:15,13,3/21/2022 15:15,19.23,19,-0.23,3/21/2022 15:15,15:15:00
3/21/2022 15:30,11,3/21/2022 15:30,20.08,19.67,-0.41,3/21/2022 15:30,15:30:00
3/21/2022 15:45,15,3/21/2022 15:45,18.32,19,0.68,3/21/2022 15:45,15:45:00
3/21/2022 16:00,19,3/21/2022 16:00,22.95,22.53,-0.42,3/21/2022 16:00,16:00:00
3/21/2022 16:15,17,3/21/2022 16:15,19.73,19.73,0,3/21/2022 16:15,16:15:00
3/21/2022 16:30,14,3/21/2022 16:30,18.67,18.67,0,3/21/2022 16:30,16:30:00
3/21/2022 16:45,15,3/21/2022 16:45,20.84,17.33,-3.51,3/21/2022 16:45,16:45:00
3/21/2022 17:00,15,3/21/2022 17:00,16.14,16.33,0.19,3/21/2022 17:00,17:00:00
3/21/2022 17:15,17,3/21/2022 17:15,13,13,0,3/21/2022 17:15,17:15:00
3/21/2022 17:30,14,3/21/2022 17:30,15.53,15,-0.53,3/21/2022 17:30,17:30:00
3/21/2022 17:45,14,3/21/2022 17:45,12.61,14.53,1.92,3/21/2022 17:45,17:45:00
3/21/2022 18:00,15,3/21/2022 18:00,11.8,11.8,0,3/21/2022 18:00,18:00:00
3/21/2022 18:15,14,3/21/2022 18:15,12.33,12.33,0,3/21/2022 18:15,18:15:00
3/21/2022 18:30,14,3/21/2022 18:30,10.65,10.73,0.08,3/21/2022 18:30,18:30:00
3/21/2022 18:45,14,3/21/2022 18:45,10,10,0,3/21/2022 18:45,18:45:00
3/21/2022 19:00,12,3/21/2022 19:00,10.33,11.33,1,3/21/2022 19:00,19:00:00
3/21/2022 19:15,19,3/21/2022 19:15,10.07,11.33,1.26,3/21/2022 19:15,19:15:00
3/21/2022 19:30,13,3/21/2022 19:30,7.94,8.33,0.39,3/21/2022 19:30,19:30:00
3/21/2022 19:45,9,3/21/2022 19:45,7.81,6.67,-1.14,3/21/2022 19:45,19:45:00
3/21/2022 20:00,7,3/21/2022 20:00,5.72,6,0.28,3/21/2022 20:00,20:00:00
3/21/2022 20:15,7,3/21/2022 20:15,5.72,6,0.28,3/21/2022 20:15,20:15:00
3/21/2022 20:30,6,3/21/2022 20:30,4,4,0,3/21/2022 20:30,20:30:00
3/21/2022 20:45,11,3/21/2022 20:45,4.72,5.33,0.61,3/21/2022 20:45,20:45:00
3/21/2022 21:00,10,3/21/2022 21:00,4.72,2.73,-1.99,3/21/2022 21:00,21:00:00
3/21/2022 21:15,9,3/21/2022 21:15,3.66,4,0.34,3/21/2022 21:15,21:15:00
3/21/2022 21:30,5,3/21/2022 21:30,4.72,4,-0.72,3/21/2022 21:30,21:30:00
3/21/2022 21:45,5,3/21/2022 21:45,2.5,4,1.5,3/21/2022 21:45,21:45:00
3/21/2022 22:00,6,3/21/2022 22:00,5.25,4,-1.25,3/21/2022 22:00,22:00:00
3/21/2022 22:15,8,3/21/2022 22:15,2.73,4,1.27,3/21/2022 22:15,22:15:00
3/21/2022 22:30,4,3/21/2022 22:30,5.25,3,-2.25,3/21/2022 22:30,22:30:00
3/21/2022 22:45,6,3/21/2022 22:45,0,3,3,3/21/2022 22:45,22:45:00
3/21/2022 23:00,7,3/21/2022 23:00,2.73,3,0.27,3/21/2022 23:00,23:00:00
3/21/2022 23:15,6,3/21/2022 23:15,2.73,3.67,0.94,3/21/2022 23:15,23:15:00
3/21/2022 23:30,5,3/21/2022 23:30,1.21,2.67,1.46,3/21/2022 23:30,23:30:00
3/21/2022 23:45,4,3/21/2022 23:45,0,2,2,3/21/2022 23:45,23:45:00
3/22/2022 0:00,3,3/22/2022 0:00,5,5,0,3/22/2022 0:00,0:00:00
3/22/2022 0:15,3,3/22/2022 0:15,2.71,5,2.29,3/22/2022 0:15,0:15:00
3/22/2022 0:30,5,3/22/2022 0:30,4.02,5,0.98,3/22/2022 0:30,0:30:00
3/22/2022 0:45,4,3/22/2022 0:45,2.71,4,1.29,3/22/2022 0:45,0:45:00
3/22/2022 1:00,6,3/22/2022 1:00,2.71,5,2.29,3/22/2022 1:00,1:00:00
3/22/2022 1:15,4,3/22/2022 1:15,2.71,5,2.29,3/22/2022 1:15,1:15:00
3/22/2022 1:30,4,3/22/2022 1:30,0,4,4,3/22/2022 1:30,1:30:00
