DisplaycName,dIntervalStart,nEnteredAcd,nAnsweredAcd,nAbandonedAcd,nFlowOutAcd,nHoldAcd,tHoldAcd,tTalkAcd,tAcw
CC Risk 1,4/1/2022 8:30,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 8:30,4,4,0,0,0,0,885,97
CC Risk 1,4/1/2022 8:30,10,10,0,0,1,83,6619,532
CC Risk 1,4/1/2022 8:30,3,3,0,0,0,0,1693,175
CC Risk 1,4/1/2022 8:30,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 8:45,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 8:45,11,11,0,0,2,376,7768,579
CC Risk 1,4/1/2022 8:45,1,1,0,0,1,19,1000,34
CC Risk 1,4/1/2022 8:45,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 8:45,4,4,0,0,0,0,3769,4
CC Risk 1,4/1/2022 8:45,4,4,0,0,2,209,8416,224
CC Risk 1,4/1/2022 8:45,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 8:45,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 8:45,1,1,0,0,0,0,203,6
CC Risk 1,4/1/2022 9:00,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 9:00,1,1,0,0,0,0,495,120
CC Risk 1,4/1/2022 9:00,1,1,0,0,0,0,151,0
CC Risk 1,4/1/2022 9:00,4,4,0,0,0,98,3458,862
CC Risk 1,4/1/2022 9:00,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 9:00,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 9:00,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 9:00,0,0,0,0,0,0,1947,187
CC Risk 1,4/1/2022 9:00,1,1,0,0,0,0,251,106
CC Risk 1,4/1/2022 9:00,16,16,0,0,1,94,8909,1347
CC Risk 1,4/1/2022 9:00,4,4,0,0,1,272,2552,149
CC Risk 1,4/1/2022 9:00,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 9:00,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 9:00,1,1,0,0,0,0,143,16
CC Risk 1,4/1/2022 9:15,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 9:15,0,0,0,0,0,0,0,54
CC Risk 1,4/1/2022 9:15,1,1,0,0,0,0,245,0
CC Risk 1,4/1/2022 9:15,13,13,0,0,1,4,9791,728
CC Risk 1,4/1/2022 9:15,1,1,0,0,0,0,2402,12
CC Risk 1,4/1/2022 9:15,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 9:15,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 9:15,3,3,0,0,1,224,1511,201
CC Risk 1,4/1/2022 9:15,2,2,0,0,0,0,551,141
CC Risk 1,4/1/2022 9:15,9,9,0,0,2,236,5661,773
CC Risk 1,4/1/2022 9:15,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 9:15,0,0,0,0,0,0,900,0
CC Risk 1,4/1/2022 9:15,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 9:15,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 9:15,2,2,0,0,0,0,441,200
CC Risk 1,4/1/2022 9:30,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 9:30,7,7,0,0,1,45,2088,132
CC Risk 1,4/1/2022 9:30,1,1,0,0,1,10,35,47
CC Risk 1,4/1/2022 9:30,1,1,0,0,0,0,1582,61
CC Risk 1,4/1/2022 9:30,11,11,0,0,1,13,8459,883
CC Risk 1,4/1/2022 9:30,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 9:30,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 9:30,1,1,0,0,0,0,271,40
CC Risk 1,4/1/2022 9:30,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 9:30,4,4,0,0,0,0,1771,269
CC Risk 1,4/1/2022 9:30,0,0,0,0,0,0,900,0
CC Risk 1,4/1/2022 9:30,22,22,0,0,3,428,14226,1035
CC Risk 1,4/1/2022 9:30,1,1,0,0,0,0,115,0
CC Risk 1,4/1/2022 9:30,1,1,0,0,0,0,2267,12
CC Risk 1,4/1/2022 9:30,1,1,0,0,1,152,673,0
CC Risk 1,4/1/2022 9:30,0,0,0,0,0,0,900,0
CC Risk 1,4/1/2022 9:30,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 9:45,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 9:45,1,1,0,0,0,0,596,12
CC Risk 1,4/1/2022 9:45,1,1,0,0,0,0,516,6
CC Risk 1,4/1/2022 9:45,16,16,0,0,4,1066,15515,2052
CC Risk 1,4/1/2022 9:45,1,1,0,0,1,28,749,323
CC Risk 1,4/1/2022 9:45,0,0,0,0,0,0,1604,12
CC Risk 1,4/1/2022 9:45,0,0,0,0,0,0,0,55
CC Risk 1,4/1/2022 9:45,5,5,0,0,1,104,4242,113
CC Risk 1,4/1/2022 9:45,0,0,0,0,0,0,592,96
CC Risk 1,4/1/2022 9:45,5,5,0,0,2,584,7528,1486
CC Risk 1,4/1/2022 9:45,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 9:45,0,0,0,0,0,0,900,0
CC Risk 1,4/1/2022 9:45,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 9:45,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 9:45,2,2,0,0,0,0,775,6
CC Risk 1,4/1/2022 9:45,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 9:45,2,2,0,0,0,510,3899,275
CC Risk 1,4/1/2022 9:45,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 10:00,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 10:00,5,5,0,0,0,0,2875,85
CC Risk 1,4/1/2022 10:00,1,1,0,0,0,0,1010,6
CC Risk 1,4/1/2022 10:00,0,0,0,0,0,0,210,115
CC Risk 1,4/1/2022 10:00,14,14,0,0,3,837,8444,1647
CC Risk 1,4/1/2022 10:00,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 10:00,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 10:00,1,1,0,0,0,0,274,85
CC Risk 1,4/1/2022 10:00,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 10:00,4,4,0,0,1,135,4231,177
CC Risk 1,4/1/2022 10:00,16,16,0,0,4,539,12957,1346
CC Risk 1,4/1/2022 10:00,2,2,0,0,0,0,765,0
CC Risk 1,4/1/2022 10:00,0,0,0,0,0,0,0,1
CC Risk 1,4/1/2022 10:00,0,0,0,0,0,0,423,45
CC Risk 1,4/1/2022 10:00,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 10:15,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 10:15,23,21,0,0,4,637,15825,747
CC Risk 1,4/1/2022 10:15,1,1,0,0,1,213,2209,161
CC Risk 1,4/1/2022 10:15,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 10:15,2,2,0,0,0,0,402,99
CC Risk 1,4/1/2022 10:15,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 10:15,6,6,0,0,0,0,4655,743
CC Risk 1,4/1/2022 10:15,14,14,0,0,3,366,11516,1654
CC Risk 1,4/1/2022 10:15,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 10:15,4,4,0,0,0,0,1631,361
CC Risk 1,4/1/2022 10:15,0,0,0,0,0,0,0,47
CC Risk 1,4/1/2022 10:15,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 10:15,1,1,0,0,0,0,1913,102
CC Risk 1,4/1/2022 10:15,1,1,0,0,0,0,161,0
CC Risk 1,4/1/2022 10:30,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 10:30,2,2,0,0,0,0,453,206
CC Risk 1,4/1/2022 10:30,0,0,0,0,0,0,18,6
CC Risk 1,4/1/2022 10:30,1,1,0,0,0,0,1968,112
CC Risk 1,4/1/2022 10:30,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 10:30,15,15,0,0,4,975,15908,1602
CC Risk 1,4/1/2022 10:30,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 10:30,1,1,0,0,0,0,277,67
CC Risk 1,4/1/2022 10:30,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 10:30,0,0,0,0,1,275,631,4
CC Risk 1,4/1/2022 10:30,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 10:30,9,9,0,0,1,59,4284,721
CC Risk 1,4/1/2022 10:30,1,1,0,0,0,0,2,0
CC Risk 1,4/1/2022 10:30,28,29,0,0,7,668,24603,1176
CC Risk 1,4/1/2022 10:30,1,1,0,0,1,80,706,0
CC Risk 1,4/1/2022 10:30,1,1,0,0,0,0,761,26
CC Risk 1,4/1/2022 10:30,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 10:45,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 10:45,2,2,0,0,0,0,335,0
CC Risk 1,4/1/2022 10:45,0,0,0,0,1,13,24,0
CC Risk 1,4/1/2022 10:45,24,25,0,0,6,1342,26156,1754
CC Risk 1,4/1/2022 10:45,0,0,0,0,0,112,900,0
CC Risk 1,4/1/2022 10:45,2,2,0,0,1,236,1534,9
CC Risk 1,4/1/2022 10:45,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 10:45,1,1,0,0,0,0,17,0
CC Risk 1,4/1/2022 10:45,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 10:45,6,6,0,0,1,43,5608,972
CC Risk 1,4/1/2022 10:45,9,9,0,0,3,538,12769,1412
CC Risk 1,4/1/2022 10:45,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 10:45,2,2,0,0,1,17,1653,18
CC Risk 1,4/1/2022 10:45,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 10:45,3,3,0,0,1,96,1374,289
CC Risk 1,4/1/2022 11:00,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 11:00,1,1,0,0,0,0,1609,99
CC Risk 1,4/1/2022 11:00,3,3,0,0,0,0,1436,334
CC Risk 1,4/1/2022 11:00,8,8,0,0,1,75,8890,1353
CC Risk 1,4/1/2022 11:00,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 11:00,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 11:00,0,0,0,0,1,310,708,133
CC Risk 1,4/1/2022 11:00,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 11:00,3,3,0,0,0,0,4457,505
CC Risk 1,4/1/2022 11:00,27,27,0,0,4,407,21086,2826
CC Risk 1,4/1/2022 11:00,0,0,0,0,0,136,900,0
CC Risk 1,4/1/2022 11:00,3,3,0,0,0,0,676,6
CC Risk 1,4/1/2022 11:00,1,1,0,0,0,0,1597,332
CC Risk 1,4/1/2022 11:00,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 11:15,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 11:15,0,0,0,0,0,0,379,6
CC Risk 1,4/1/2022 11:15,19,19,0,0,3,231,14242,1644
CC Risk 1,4/1/2022 11:15,1,1,0,0,1,7,917,222
CC Risk 1,4/1/2022 11:15,4,4,0,0,2,356,2684,285
CC Risk 1,4/1/2022 11:15,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 11:15,2,2,0,0,0,0,872,0
CC Risk 1,4/1/2022 11:15,5,5,0,0,1,122,3498,94
CC Risk 1,4/1/2022 11:15,19,19,0,0,3,156,9050,1037
CC Risk 1,4/1/2022 11:15,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 11:15,0,0,0,0,0,0,233,2
CC Risk 1,4/1/2022 11:15,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 11:15,2,2,0,0,0,0,954,61
CC Risk 1,4/1/2022 11:30,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 11:30,0,0,0,0,0,0,305,100
CC Risk 1,4/1/2022 11:30,1,1,0,0,0,0,174,0
CC Risk 1,4/1/2022 11:30,15,15,0,0,0,0,15758,888
CC Risk 1,4/1/2022 11:30,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 11:30,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 11:30,2,2,0,0,1,227,1367,27
CC Risk 1,4/1/2022 11:30,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 11:30,7,7,0,0,0,32,6385,80
CC Risk 1,4/1/2022 11:30,23,23,0,0,6,1186,13775,3269
CC Risk 1,4/1/2022 11:30,0,0,0,0,0,78,899,0
CC Risk 1,4/1/2022 11:30,2,2,0,0,0,31,2033,27
CC Risk 1,4/1/2022 11:30,1,1,0,0,1,250,828,0
CC Risk 1,4/1/2022 11:30,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 11:45,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 11:45,1,1,0,0,0,0,1101,6
CC Risk 1,4/1/2022 11:45,26,26,0,0,3,537,14640,2286
CC Risk 1,4/1/2022 11:45,0,0,0,0,0,0,723,2
CC Risk 1,4/1/2022 11:45,0,0,0,0,1,102,1988,137
CC Risk 1,4/1/2022 11:45,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 11:45,2,2,0,0,0,0,785,94
CC Risk 1,4/1/2022 11:45,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 11:45,4,4,0,0,0,0,6826,881
CC Risk 1,4/1/2022 11:45,11,11,0,0,2,179,12792,1675
CC Risk 1,4/1/2022 11:45,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 11:45,1,1,0,0,0,0,629,6
CC Risk 1,4/1/2022 11:45,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 11:45,2,2,0,0,0,0,1259,8
CC Risk 1,4/1/2022 11:45,1,1,0,0,0,0,37,94
CC Risk 1,4/1/2022 12:00,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 12:00,4,4,0,0,0,0,1423,285
CC Risk 1,4/1/2022 12:00,1,1,0,0,0,0,559,0
CC Risk 1,4/1/2022 12:00,0,0,0,0,0,0,900,0
CC Risk 1,4/1/2022 12:00,14,14,0,0,3,233,8080,1131
CC Risk 1,4/1/2022 12:00,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 12:00,1,1,0,0,0,0,147,0
CC Risk 1,4/1/2022 12:00,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 12:00,1,1,0,0,0,0,1011,0
CC Risk 1,4/1/2022 12:00,3,3,0,0,1,3,3335,217
CC Risk 1,4/1/2022 12:00,23,23,0,0,4,1012,17347,1267
CC Risk 1,4/1/2022 12:00,3,3,0,0,0,0,2268,81
CC Risk 1,4/1/2022 12:00,2,2,0,0,0,0,1019,308
CC Risk 1,4/1/2022 12:00,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 12:00,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 12:15,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 12:15,1,1,0,0,0,0,786,114
CC Risk 1,4/1/2022 12:15,13,13,0,0,2,262,16054,1519
CC Risk 1,4/1/2022 12:15,1,1,0,0,1,74,2575,220
CC Risk 1,4/1/2022 12:15,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 12:15,1,1,0,0,0,0,2484,0
CC Risk 1,4/1/2022 12:15,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 12:15,5,5,0,0,0,0,3495,324
CC Risk 1,4/1/2022 12:15,13,13,0,0,3,254,10655,1437
CC Risk 1,4/1/2022 12:15,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 12:15,0,0,0,0,0,0,285,92
CC Risk 1,4/1/2022 12:15,2,2,0,0,1,6,821,53
CC Risk 1,4/1/2022 12:15,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 12:15,4,4,0,0,1,26,1839,255
CC Risk 1,4/1/2022 12:15,0,0,0,0,0,0,900,0
CC Risk 1,4/1/2022 12:30,0,0,0,0,0,0,772,111
CC Risk 1,4/1/2022 12:30,0,0,0,0,0,0,900,0
CC Risk 1,4/1/2022 12:30,0,0,0,0,0,0,1295,59
CC Risk 1,4/1/2022 12:30,10,10,0,0,1,86,12679,537
CC Risk 1,4/1/2022 12:30,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 12:30,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 12:30,0,0,0,0,0,0,1617,173
CC Risk 1,4/1/2022 12:30,10,10,0,0,0,0,5422,182
CC Risk 1,4/1/2022 12:30,24,24,0,0,5,381,14199,1403
CC Risk 1,4/1/2022 12:30,1,1,0,0,0,0,378,0
CC Risk 1,4/1/2022 12:30,2,2,0,0,1,128,1696,0
CC Risk 1,4/1/2022 12:30,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 12:45,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 12:45,24,24,0,0,5,422,14364,1710
CC Risk 1,4/1/2022 12:45,0,0,0,0,0,0,900,0
CC Risk 1,4/1/2022 12:45,2,2,0,0,0,0,2758,260
CC Risk 1,4/1/2022 12:45,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 12:45,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 12:45,5,5,0,0,2,198,8907,328
CC Risk 1,4/1/2022 12:45,13,13,0,0,2,215,10808,1298
CC Risk 1,4/1/2022 12:45,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 12:45,0,0,0,0,0,0,0,5
CC Risk 1,4/1/2022 12:45,1,1,0,0,1,11,643,72
CC Risk 1,4/1/2022 12:45,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 12:45,3,3,0,0,0,0,1114,1
CC Risk 1,4/1/2022 12:45,1,1,0,0,0,0,90,0
CC Risk 1,4/1/2022 12:45,0,0,0,0,0,0,303,70
CC Risk 1,4/1/2022 13:00,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 13:00,3,3,0,0,0,0,3538,201
CC Risk 1,4/1/2022 13:00,0,0,0,0,0,0,338,6
CC Risk 1,4/1/2022 13:00,0,0,0,0,0,0,0,11
CC Risk 1,4/1/2022 13:00,12,12,0,0,1,88,9790,963
CC Risk 1,4/1/2022 13:00,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 13:00,1,1,0,0,0,0,450,2
CC Risk 1,4/1/2022 13:00,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 13:00,5,5,0,0,0,99,7442,736
CC Risk 1,4/1/2022 13:00,23,23,0,0,4,305,16068,1781
CC Risk 1,4/1/2022 13:00,0,0,0,0,0,0,17,105
CC Risk 1,4/1/2022 13:00,1,1,0,0,0,0,742,93
CC Risk 1,4/1/2022 13:00,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 13:00,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 13:15,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 13:15,25,25,0,0,1,399,16304,1163
CC Risk 1,4/1/2022 13:15,1,1,0,0,1,53,590,6
CC Risk 1,4/1/2022 13:15,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 13:15,1,1,0,0,0,0,366,0
CC Risk 1,4/1/2022 13:15,8,8,0,0,1,100,7434,504
CC Risk 1,4/1/2022 13:15,13,13,0,0,5,565,11737,613
CC Risk 1,4/1/2022 13:15,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 13:15,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 13:15,2,2,0,0,0,0,2371,163
CC Risk 1,4/1/2022 13:30,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 13:30,3,3,0,0,1,6,1539,341
CC Risk 1,4/1/2022 13:30,2,2,0,0,0,0,969,202
CC Risk 1,4/1/2022 13:30,17,17,0,0,7,738,15958,1775
CC Risk 1,4/1/2022 13:30,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 13:30,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 13:30,1,0,0,0,0,0,900,0
CC Risk 1,4/1/2022 13:30,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 13:30,3,3,0,0,0,0,6915,264
CC Risk 1,4/1/2022 13:30,1,1,0,0,0,0,45,0
CC Risk 1,4/1/2022 13:30,31,31,0,0,5,884,23167,1754
CC Risk 1,4/1/2022 13:30,5,5,0,0,0,126,3373,104
CC Risk 1,4/1/2022 13:30,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 13:30,1,1,0,0,1,223,731,0
CC Risk 1,4/1/2022 13:45,0,0,0,0,0,0,262,43
CC Risk 1,4/1/2022 13:45,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 13:45,0,0,0,0,0,0,900,0
CC Risk 1,4/1/2022 13:45,21,20,1,0,6,686,23299,1986
CC Risk 1,4/1/2022 13:45,3,3,0,0,0,140,4783,72
CC Risk 1,4/1/2022 13:45,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 13:45,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 13:45,1,2,0,0,1,76,967,89
CC Risk 1,4/1/2022 13:45,3,3,0,0,1,75,5414,484
CC Risk 1,4/1/2022 13:45,16,16,0,0,4,535,10884,1570
CC Risk 1,4/1/2022 13:45,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 13:45,1,1,0,0,0,0,335,267
CC Risk 1,4/1/2022 13:45,0,0,0,0,0,0,0,79
CC Risk 1,4/1/2022 13:45,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 13:45,1,1,0,0,0,0,485,472
CC Risk 1,4/1/2022 14:00,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 14:00,5,5,0,0,0,0,1975,359
CC Risk 1,4/1/2022 14:00,12,12,0,0,6,860,15870,1106
CC Risk 1,4/1/2022 14:00,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 14:00,1,1,0,0,0,0,248,572
CC Risk 1,4/1/2022 14:00,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 14:00,2,2,0,0,0,0,850,109
CC Risk 1,4/1/2022 14:00,6,6,0,0,0,0,5619,108
CC Risk 1,4/1/2022 14:00,0,0,0,0,0,0,675,81
CC Risk 1,4/1/2022 14:00,22,22,0,0,2,295,20266,1284
CC Risk 1,4/1/2022 14:00,2,2,0,0,0,0,3529,47
CC Risk 1,4/1/2022 14:00,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 14:00,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 14:15,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 14:15,1,1,0,0,0,0,704,0
CC Risk 1,4/1/2022 14:15,22,21,1,0,5,830,17565,2099
CC Risk 1,4/1/2022 14:15,0,0,0,0,1,119,2598,261
CC Risk 1,4/1/2022 14:15,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 14:15,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 14:15,1,1,0,0,0,0,1289,0
CC Risk 1,4/1/2022 14:15,6,6,0,0,0,0,7490,507
CC Risk 1,4/1/2022 14:15,10,10,0,0,2,1968,15199,1437
CC Risk 1,4/1/2022 14:15,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 14:15,1,1,0,0,0,0,758,81
CC Risk 1,4/1/2022 14:15,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 14:15,2,2,0,0,0,0,1315,155
CC Risk 1,4/1/2022 14:30,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 14:30,2,2,0,0,0,0,299,280
CC Risk 1,4/1/2022 14:30,3,3,0,0,1,66,919,90
CC Risk 1,4/1/2022 14:30,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 14:30,21,21,0,0,2,272,12174,3345
CC Risk 1,4/1/2022 14:30,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 14:30,2,1,0,0,0,0,47,29
CC Risk 1,4/1/2022 14:30,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 14:30,0,0,0,0,0,0,391,148
CC Risk 1,4/1/2022 14:30,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 14:30,5,5,0,0,0,0,6788,200
CC Risk 1,4/1/2022 14:30,0,0,0,0,0,0,859,41
CC Risk 1,4/1/2022 14:30,17,16,0,0,4,541,12590,1784
CC Risk 1,4/1/2022 14:30,2,2,0,0,0,0,527,214
CC Risk 1,4/1/2022 14:30,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 14:30,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 14:30,1,1,0,0,0,0,178,0
CC Risk 1,4/1/2022 14:30,1,1,0,0,0,0,353,0
CC Risk 1,4/1/2022 14:45,0,0,0,0,1,75,900,0
CC Risk 1,4/1/2022 14:45,0,0,0,0,0,0,543,6
CC Risk 1,4/1/2022 14:45,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 14:45,0,0,0,0,0,0,0,274
CC Risk 1,4/1/2022 14:45,23,24,0,0,2,251,17196,1416
CC Risk 1,4/1/2022 14:45,4,4,0,0,1,150,1844,91
CC Risk 1,4/1/2022 14:45,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 14:45,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 14:45,7,7,0,0,0,0,7937,297
CC Risk 1,4/1/2022 14:45,16,16,0,0,5,1050,16817,1365
CC Risk 1,4/1/2022 14:45,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 14:45,0,1,0,0,0,0,774,54
CC Risk 1,4/1/2022 14:45,1,1,0,0,0,70,2506,105
CC Risk 1,4/1/2022 14:45,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 14:45,3,3,0,0,0,0,359,171
CC Risk 1,4/1/2022 15:00,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 15:00,2,2,0,0,0,0,1343,37
CC Risk 1,4/1/2022 15:00,0,0,0,0,1,7,1231,66
CC Risk 1,4/1/2022 15:00,15,14,1,0,3,201,13556,1446
CC Risk 1,4/1/2022 15:00,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 15:00,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 15:00,1,1,0,0,1,225,459,0
CC Risk 1,4/1/2022 15:00,2,2,0,0,1,144,7605,459
CC Risk 1,4/1/2022 15:00,20,20,0,0,1,80,15047,1815
CC Risk 1,4/1/2022 15:00,2,2,0,0,0,118,2985,247
CC Risk 1,4/1/2022 15:00,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 15:00,1,1,0,0,0,78,867,60
CC Risk 1,4/1/2022 15:15,0,0,0,0,0,0,574,151
CC Risk 1,4/1/2022 15:15,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 15:15,31,31,0,0,5,772,19714,1491
CC Risk 1,4/1/2022 15:15,2,2,0,0,2,28,37,35
CC Risk 1,4/1/2022 15:15,1,1,0,0,0,0,1768,211
CC Risk 1,4/1/2022 15:15,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 15:15,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 15:15,0,0,0,0,0,286,900,0
CC Risk 1,4/1/2022 15:15,5,5,0,0,0,0,5139,182
CC Risk 1,4/1/2022 15:15,1,1,0,0,0,0,112,0
CC Risk 1,4/1/2022 15:15,1,1,0,0,0,0,663,0
CC Risk 1,4/1/2022 15:15,17,15,1,0,4,612,17213,1976
CC Risk 1,4/1/2022 15:15,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 15:15,0,0,0,0,1,16,300,90
CC Risk 1,4/1/2022 15:15,0,0,0,0,0,0,0,0
CC Risk 1,4/1/2022 15:15,0,0,0,0,0,0,0,0
